Date,suburb,status,time,station,Minimum Temperature,Maximum Temperature,Rainfall,Evaporation,Sunshine,Direction Max Wind Gust,Speed Max Wind Gust,Time Max Wind Gust
2025/01/28,Burns Beach,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Burswood,ADVICE,17,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Calista,ADVICE,17,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Canning Vale,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Cannington,ADVICE,17,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Carine,ADVICE,17,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Carlisle,ADVICE,17,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Carmel,ADVICE,19,Bickley,14.3,34.6,0.0,10.0,12.1,E,61.0,3.0
2025/01/28,Carramar,ADVICE,19,Pearce,17.7,38.5,0.0,10.0,12.7,E,54.0,23.0
2025/01/28,Caversham,ADVICE,19,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,City Beach,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Claremont,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Cloverdale,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Cockburn Central,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Como,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Coogee,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Coolbinia,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Crawley,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Cullacabardee,ADVICE,19,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Darch,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,East Fremantle,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,East Perth,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Ellenbrook,ADVICE,16,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Embleton,ADVICE,16,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Ferndale,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Floreat,ADVICE,14,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Forrestdale,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Forrestfield,ADVICE,15,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Fremantle,ADVICE,15,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Garden Island,ADVICE,16,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Gidgegannup,ADVICE,15,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Girrawheen,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Glendalough,ADVICE,14,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Gnangara,ADVICE,19,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Gooseberry Hill,ADVICE,14,Gooseberry Hill,16.2,36.7,0.0,10.0,12.1,ESE,74.0,3.0
2025/01/28,Gosnells,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Guildford,ADVICE,16,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Hacketts Gully,ADVICE,16,Bickley,14.3,34.6,0.0,10.0,12.1,E,61.0,3.0
2025/01/28,Hamersley,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Hamilton Hill,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Hammond Park,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Harrisdale,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Heathridge,ADVICE,15,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Helena Valley,ADVICE,15,Gooseberry Hill,16.2,36.7,0.0,10.0,12.1,ESE,74.0,3.0
2025/01/28,Henderson,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Henley Brook,ADVICE,16,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Herne Hill,ADVICE,15,Millendon (Swan Valley),18.1,37.9,0.0,11.4,12.7,SE,43.0,1.0
2025/01/28,Highgate,ADVICE,16,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Hilbert,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Hillarys,ADVICE,16,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Hillman,ADVICE,15,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Hilton,ADVICE,15,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Hocking,ADVICE,16,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Hope Valley,ADVICE,16,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Huntingdale,ADVICE,16,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Illawarra,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Innaloo,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Jandakot,ADVICE,17,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Kalamunda,ADVICE,19,Gooseberry Hill,16.2,36.7,0.0,10.0,12.1,ESE,74.0,3.0
2025/01/28,Kallaroo,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Karawara,ADVICE,17,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Kardinya,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Karrakatta,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Karrinyup,ADVICE,19,Swanbourne,18.8,35.4,0.0,10.0,12.1,E,43.0,8.0
2025/01/28,Kelscott,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Kensington,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Kenwick,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Kewdale,ADVICE,19,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Kiara,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Kings Park,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Kinross,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Koondoola,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Kwinana Beach,ADVICE,19,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Kwinana Town Centre,ADVICE,19,Garden Island,18.3,32.3,0.0,10.0,12.1,SSW,50.0,16.0
2025/01/28,Landsdale,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Lathlain,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Leederville,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/28,Leeming,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Lockridge,ADVICE,19,Perth Airport,18.0,37.8,0.0,11.4,12.7,E,61.0,1.0
2025/01/28,Mandogalup,ADVICE,19,Jandakot,17.7,37.9,0.0,10.0,12.7,ESE,48.0,1.0
2025/01/28,Marangaroo,ADVICE,19,Perth,18.3,37.2,0.0,11.4,12.7,ENE,31.0,3.0
2025/01/29,Alfred Cove,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Alfred Cove,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Anketell,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Anketell,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Ardross,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Ardross,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Armadale,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Armadale,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Ascot,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Ashby,ADVICE,11,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Ashby,WATCH AND ACT,1,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Ashfield,ADVICE,24,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Ashfield,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Attadale,ADVICE,11,Swanbourne,22.2,39.6,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Attadale,WATCH AND ACT,1,Swanbourne,22.2,39.6,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Atwell,ADVICE,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Atwell,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Aubin Grove,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Aveley,ADVICE,11,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Aveley,WATCH AND ACT,1,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Bailup,ADVICE,11,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Balcatta,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Balcatta,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Baldivis,ADVICE,11,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Baldivis,WATCH AND ACT,1,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Ballajura,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Ballajura,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Banksia Grove,ADVICE,11,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Baskerville,ADVICE,11,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Baskerville,WATCH AND ACT,1,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Bassendean,ADVICE,24,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bassendean,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bateman,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Bayswater,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bayswater,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Beaconsfield,ADVICE,11,Swanbourne,22.2,39.6,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Beaconsfield,WATCH AND ACT,1,Swanbourne,22.2,39.6,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Beckenham,ADVICE,11,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Beckenham,WATCH AND ACT,1,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Bedford,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bedford,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Beechina,ADVICE,24,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Beeliar,ADVICE,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Belhus,ADVICE,11,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Belhus,WATCH AND ACT,1,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Bennett Springs,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bennett Springs,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Bentley,ADVICE,11,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Bertram,ADVICE,11,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Bertram,WATCH AND ACT,1,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Bickley,ADVICE,11,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Bickley,WATCH AND ACT,1,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Bicton,ADVICE,11,Swanbourne,22.2,39.6,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Boya,ADVICE,11,Gooseberry Hill,19.8,42.0,0.0,10.0,12.1,ESE,63.0,2.0
2025/01/29,Brabham,ADVICE,3,Millendon (Swan Valley),21.9,41.6,0.0,10.8,12.4,ESE,41.0,24.0
2025/01/29,Brookdale,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Brookdale,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Bull Creek,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Bullsbrook,ADVICE,15,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Burns Beach,ADVICE,15,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Burswood,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Calista,ADVICE,11,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Camillo,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Camillo,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Canning Vale,ADVICE,24,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Canning Vale,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Cannington,ADVICE,11,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Cardup,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Cardup,WATCH AND ACT,1,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Carine,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Carine,WATCH AND ACT,1,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
2025/01/29,Carlisle,ADVICE,11,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Carlisle,WATCH AND ACT,1,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Carmel,ADVICE,15,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Carramar,ADVICE,11,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Carramar,WATCH AND ACT,1,Pearce,22.1,42.5,0.0,10.0,12.4,ESE,54.0,24.0
2025/01/29,Casuarina,ADVICE,11,Garden Island,22.4,35.9,0.0,10.0,12.1,S,46.0,18.0
2025/01/29,Caversham,ADVICE,24,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Caversham,WATCH AND ACT,1,Perth Airport,21.5,41.9,0.0,10.8,12.4,E,56.0,24.0
2025/01/29,Champion Lakes,ADVICE,11,Jandakot,21.8,40.1,0.0,10.0,12.4,E,46.0,4.0
2025/01/29,Chidlow,ADVICE,11,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Chidlow,WATCH AND ACT,1,Bickley,18.1,38.4,0.0,10.0,12.1,E,59.0,23.0
2025/01/29,Churchlands,ADVICE,11,Perth,21.7,39.9,0.0,10.8,12.4,SW,35.0,16.0
